"ID_EXECUTION"|"INI_EXECUTION"|"END_EXECUTION"|"STATUS"|"DESCR_ERR"|"EMAIL_SENT"|"EMAIL_DATE"|"ENVIRONMENT"|"OUTPUT"|"ID_BOT"|"HOST_NAME"|"COUNT_EXEC"|"COUNTRY"|"EXTERNAL_ID"|"PROCESS_NAME"|"PROCESS_VERSION"|"FOLDER_NAME"|"CURRENT_USER"|"BOT_SOX"|"SYNCED_ULTRON"
1012575|"28/05/2026 20:30:31"|"28/05/2026 20:30:57"|1|[NULL]|"1"|"28/05/2026 20:30:57"|"3"|[NULL]|182|AWS-RPAP-006|4|BR|"195f4879-26c1-44b8-bc7b-50bce8a6f4e8"|"182.OMB.Blank.Emails.Zendesk.VMNUINVEST"|"1.0.6"|CoE Ops - BR/Nuinvest/CompSol||"0"|"1"
1012571|"28/05/2026 20:20:30"|"28/05/2026 20:35:55"|1|[NULL]|"1"|"28/05/2026 20:35:55"|"3"|[NULL]|228|EC2AMAZ-NLK1TA2|9|BR|"046d792d-8dbf-4ff0-971f-f8c857b6e308"|"228.OMB.Painel.Ouvidoria.Grafana"|"1.0.12"|CoE Ops - BR/Nubank/CompSol|ssmwindows\automacao.moperacoes|"0"|"1"
1012569|"28/05/2026 20:07:22"|"28/05/2026 20:20:19"|1|[NULL]|"0"||"3"|[NULL]|85|EC2AMAZ-NLK1TA2|4|BR|e7e78e60-37e2-4a2b-ad87-7b174860b601|"085.ROP.Oficios.Monitorados"|"1.0.20"|CoE Ops - BR/Nubank/Jud Orders|ssmwindows\automacao.moperacoes|"0"|"1"
1012566|"28/05/2026 20:05:04"|"28/05/2026 20:05:12"|1|[NULL]|"1"|"28/05/2026 20:05:12"|"3"|[NULL]|35|AWS-RPAP-004|0|BR|b52e4d2d-72c4-43a6-ae39-f3d883463387|"035.CX.Geracao.notas.clientes"|"2.0.31"|CoE Ops - BR/Nuinvest/Ops PF|DOMAIN_TITULO\automacao.moperacoes|"0"|"1"
1012563|"28/05/2026 20:01:55"|"28/05/2026 20:04:43"|1|[NULL]|"1"|"28/05/2026 20:04:43"|"3"|[NULL]|153|AWS-RPAP-004|100|BR|b7f46fca-e388-45dd-8b72-b7174a5557f6|"153.CX.Roteamento.Emails.Zendesk.VMNUINVEST"|"1.0.7"|CoE Ops - BR/Nuinvest/Ops PF||"0"|"1"
1012558|"28/05/2026 20:00:33"|"28/05/2026 20:01:02"|1|[NULL]|"1"|"28/05/2026 20:01:02"|"3"|[NULL]|182|AWS-RPAP-004|4|BR|"49d8a0f7-0091-436c-9e46-7374cad9bb27"|"182.OMB.Blank.Emails.Zendesk.VMNUINVEST"|"1.0.6"|CoE Ops - BR/Nuinvest/CompSol||"0"|"1"
1012557|"28/05/2026 20:00:28"|"28/05/2026 20:11:11"|1|[NULL]|"1"|"28/05/2026 20:11:11"|"3"|[NULL]|119|AWS-RPAP-006|18|BR|"072e9274-2981-4a1c-852e-9258be7daa4e"|"119.CXC.Blank.Emails.Zendesk.VAMNUINVEST"|"1.0.34"|CoE Ops - BR/Nuinvest/Ops PF|DOMAIN_TITULO\AUTOMACAO.MOPERACOES|"0"|"1"
1012549|"28/05/2026 19:35:30"|"28/05/2026 20:07:08"|1|[NULL]|"1"|"28/05/2026 20:07:08"|"3"|[NULL]|277|EC2AMAZ-NLK1TA2|71|BR|"46f4f20d-69d9-480f-9164-6a564d571e6d"|"277.SEC.CSI.Banks"|"1.0.9"|CoE Ops - BR/Nubank/Ops Sec|ssmwindows\automacao.moperacoes|"0"|"1"
1012545|"28/05/2026 19:30:44"|"28/05/2026 19:32:27"|1|[NULL]|"1"|"28/05/2026 19:32:27"|"3"|[NULL]|153|AWS-RPAP-004|100|BR|"9c80f41c-b916-4edd-97ff-0da08fa53385"|"153.CX.Roteamento.Emails.Zendesk.VMNUINVEST"|"1.0.7"|CoE Ops - BR/Nuinvest/Ops PF||"0"|"1"
1012544|"28/05/2026 19:30:31"|"28/05/2026 19:30:56"|1|[NULL]|"1"|"28/05/2026 19:30:56"|"3"|[NULL]|182|AWS-RPAP-006|3|BR|"968ad45c-7101-4b1c-a294-beb191dfcbba"|"182.OMB.Blank.Emails.Zendesk.VMNUINVEST"|"1.0.6"|CoE Ops - BR/Nuinvest/CompSol||"0"|"1"
1012542|"28/05/2026 19:22:42"|"28/05/2026 19:23:11"|1|[NULL]|"1"|"28/05/2026 19:23:11"|"3"|[NULL]|213|EC2AMAZ-NLK1TA2|0|||||||"0"|"1"
1012540|"28/05/2026 19:17:29"|"28/05/2026 19:22:32"|1|[NULL]|"1"|"28/05/2026 19:22:32"|"3"|[NULL]|191|EC2AMAZ-NLK1TA2|12|BR||||||"0"|"1"
1012539|"28/05/2026 19:16:57"|"28/05/2026 19:17:17"|1|[NULL]|"1"|"28/05/2026 19:17:17"|"3"|[NULL]|167|EC2AMAZ-NLK1TA2|0|BR|"7a5a7fe0-4151-4549-9cc9-a700ec621c7a"|"167.RegSol.Reativacao.Contas-FORMS"|"1.0.17"|CoE Ops - BR/Nubank/All VMs|ssmwindows\automacao.moperacoes|"0"|"1"
1012538|"28/05/2026 19:16:21"|"28/05/2026 19:16:40"|1|[NULL]|"1"|"28/05/2026 19:16:40"|"3"|[NULL]|167|EC2AMAZ-NLK1TA2|0|BR|adf4c583-640c-4eb6-98b2-6c8f39d679f6|"167.RegSol.Reativacao.Contas-FORMS"|"1.0.17"|CoE Ops - BR/Nubank/All VMs|ssmwindows\automacao.moperacoes|"0"|"1"
1012529|"28/05/2026 19:02:49"|"28/05/2026 19:16:04"|1|[NULL]|"1"|"28/05/2026 19:16:04"|"3"|[NULL]|167|EC2AMAZ-NLK1TA2|2|BR|"89b876ec-1041-4ba3-9de6-d79627275499"|"167.RegSol.Reativacao.Contas-FORMS"|"1.0.17"|CoE Ops - BR/Nubank/All VMs|ssmwindows\automacao.moperacoes|"0"|"1"
1012528|"28/05/2026 19:02:28"|"28/05/2026 19:04:17"|1|[NULL]|"1"|"28/05/2026 19:04:17"|"3"|[NULL]|153|AWS-RPAP-004|100|BR|b3ed8050-46fb-4589-ba27-237f52936a73|"153.CX.Roteamento.Emails.Zendesk.VMNUINVEST"|"1.0.7"|CoE Ops - BR/Nuinvest/Ops PF||"0"|"1"
1012527|"28/05/2026 19:02:16"|"29/05/2026 05:15:04"|1|[NULL]|"1"|"29/05/2026 05:15:04"|"3"|[NULL]|210|EC2AMAZ-AMINDJ4|634|BR|"7d367657-eecc-4625-82e7-f236cfbe8e49"|"210.OMB.Tickets.Classification"|"1.0.71"|CoE Ops - BR/Nubank/CompSol/210||"0"|"1"
1012521|"28/05/2026 19:01:00"|"28/05/2026 19:01:29"|1|[NULL]|"1"|"28/05/2026 19:01:29"|"3"|[NULL]|182|AWS-RPAP-004|3|BR|ef301a39-0899-449e-83e9-86b27af8d827|"182.OMB.Blank.Emails.Zendesk.VMNUINVEST"|"1.0.6"|CoE Ops - BR/Nuinvest/CompSol||"0"|"1"
1012511|"28/05/2026 18:49:21"|"28/05/2026 19:02:32"|1|[NULL]|"1"|"28/05/2026 19:02:32"|"3"|[NULL]|167|EC2AMAZ-NLK1TA2|2|BR|"4039b551-9a1f-4f09-bfdd-ce1f9251eb99"|"167.RegSol.Reativacao.Contas-FORMS"|"1.0.17"|CoE Ops - BR/Nubank/All VMs|ssmwindows\automacao.moperacoes|"0"|"1"
1012507|"28/05/2026 18:39:24"|"28/05/2026 18:49:22"|1|[NULL]|"1"|"28/05/2026 18:49:22"|"3"|[NULL]|210|EC2AMAZ-AMINDJ4|8|BR|"0059eee0-2e7f-4fa5-b025-ff802e85996a"|"210.OMB.Tickets.Classification"|"1.0.71"|CoE Ops - BR/Nubank/CompSol/210||"0"|"1"
1012506|"28/05/2026 18:37:21"|"28/05/2026 21:18:00"|1|[NULL]|"1"|"28/05/2026 21:18:00"|"3"|[NULL]|93|EC2AMAZ-EEDQ776|1000|BR|"12174e50-bdf4-4ae7-989e-b9e578657daf"|"093.ROP.Analise.Erros.Sincad.Nubank"|"1.0.18"|CoE Ops - BR/Nubank/AML-CFT|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
1012505|"28/05/2026 18:35:09"|"28/05/2026 18:49:04"|1|[NULL]|"1"|"28/05/2026 18:49:04"|"3"|[NULL]|61|EC2AMAZ-NLK1TA2|0|BR|d8ee1b3f-74d5-4ade-b799-d803c8a9d250| 061.ROP.Insumos.Quebra.Sigilo.v2.Nubank|"1.0.13"|CoE Ops - BR/Nubank/Jud Orders|ssmwindows\automacao.moperacoes|"0"|"1"
1012504|"28/05/2026 18:34:49"|"28/05/2026 18:38:48"|2|Error ocurred: Object reference not set to an instance of an object.Error Source: Populatequeue - Invoke Workflow File (Tasks\Populatequeue.xaml): Assign|"1"|"28/05/2026 18:38:48"|"3"|[NULL]|210|EC2AMAZ-2779GGU|1|BR|e63b8248-1203-4fe6-a4f8-d9055b4f318c|"210.OMB.Tickets.Classification"|"1.0.71"|Shared||"0"|"1"
1012503|"28/05/2026 18:33:48"|"28/05/2026 18:34:01"|1|[NULL]|"1"|"28/05/2026 18:34:01"|"3"|[NULL]|130|AWS-RPAP-004|39|BR|ac317b62-b48a-4f50-ad66-8593be95a088|"130.CX.Relatorios.Notas.API"|"1.1.2"|CoE Ops - BR/Nuinvest/Ops PF|DOMAIN_TITULO\automacao.moperacoes|"0"|"1"
1012502|"28/05/2026 18:31:58"|"28/05/2026 18:36:57"|1|[NULL]|"1"|"28/05/2026 18:36:57"|"3"|[NULL]|198|EC2AMAZ-EEDQ776|22|BR|"3e2384b2-3745-4d1e-a8fa-a7f9f63166cd"|"198.OMB.Moderacoes.Reclame.Aqui"|"1.0.33"|CoE Ops - BR/Nubank/CompSol|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
1012501|"28/05/2026 18:31:56"|"28/05/2026 18:33:24"|1|[NULL]|"1"|"28/05/2026 18:33:24"|"3"|[NULL]|153|AWS-RPAP-004|79|BR|"5cfef67f-b3aa-46e3-9d05-69fd18094519"|"153.CX.Roteamento.Emails.Zendesk.VMNUINVEST"|"1.0.7"|CoE Ops - BR/Nuinvest/Ops PF||"0"|"1"
1012497|"28/05/2026 18:30:32"|"28/05/2026 18:30:58"|1|[NULL]|"1"|"28/05/2026 18:30:58"|"3"|[NULL]|182|AWS-RPAP-004|3|BR|af7d2a85-9885-4204-9c22-fae62057f55d|"182.OMB.Blank.Emails.Zendesk.VMNUINVEST"|"1.0.6"|CoE Ops - BR/Nuinvest/CompSol||"0"|"1"
1012495|"28/05/2026 18:29:11"|"28/05/2026 18:38:26"|1|[NULL]|"1"|"28/05/2026 18:38:26"|"3"|[NULL]|210|EC2AMAZ-AMINDJ4|8|BR|f057ce8a-7e79-4387-aa63-a89975cef309|"210.OMB.Tickets.Classification"|"1.0.71"|CoE Ops - BR/Nubank/CompSol/210||"0"|"1"
1012493|"28/05/2026 18:27:40"|"28/05/2026 18:31:29"|1|[NULL]|"1"|"28/05/2026 18:31:29"|"3"|[NULL]|178|EC2AMAZ-EEDQ776|0|BR||||||"0"|"1"
1012491|"28/05/2026 18:22:29"|"28/05/2026 18:26:54"|1|[NULL]|"1"|"28/05/2026 18:26:54"|"3"|[NULL]|213|EC2AMAZ-EEDQ776|21|||||||"0"|"1"
1012489|"28/05/2026 18:21:05"|"28/05/2026 18:34:51"|1|[NULL]|"1"|"28/05/2026 18:34:51"|"3"|[NULL]|167|EC2AMAZ-NLK1TA2|2|BR|"76bd3fe0-baea-4e23-8b31-fccb5a81e500"|"167.RegSol.Reativacao.Contas-FORMS"|"1.0.17"|CoE Ops - BR/Nubank/All VMs|ssmwindows\automacao.moperacoes|"0"|"1"
1012488|"28/05/2026 18:15:00"|"28/05/2026 18:15:09"|1|[NULL]|"1"|"28/05/2026 18:15:09"|"3"|[NULL]|35|AWS-RPAP-004|0|BR|dffdda88-6546-480d-bd1e-a97315d54315|"035.CX.Geracao.notas.clientes"|"2.0.31"|CoE Ops - BR/Nuinvest/Ops PF|DOMAIN_TITULO\automacao.moperacoes|"0"|"1"
1012486|"28/05/2026 18:13:24"|"28/05/2026 18:14:40"|1|[NULL]|"1"|"28/05/2026 18:14:40"|"3"|[NULL]|153|AWS-RPAP-004|63|BR|"63148e7a-d77b-4134-947c-a9f4c1a61d1f"|"153.CX.Roteamento.Emails.Zendesk.VMNUINVEST"|"1.0.7"|CoE Ops - BR/Nuinvest/Ops PF||"0"|"1"
1012484|"28/05/2026 18:10:37"|"28/05/2026 18:13:04"|1|[NULL]|"1"|"28/05/2026 18:13:04"|"3"|[NULL]|182|AWS-RPAP-004|3|BR|cf384c1d-018f-4034-aa51-5ff6d342b2b2|"182.OMB.Blank.Emails.Zendesk.VMNUINVEST"|"1.0.6"|CoE Ops - BR/Nuinvest/CompSol||"0"|"1"
1012468|"28/05/2026 18:00:30"|"28/05/2026 18:10:15"|1|[NULL]|"1"|"28/05/2026 18:10:15"|"3"|[NULL]|119|AWS-RPAP-004|15|BR|b8268769-02a1-4469-9032-a0d8c1db2af9|"119.CXC.Blank.Emails.Zendesk.VAMNUINVEST"|"1.0.34"|CoE Ops - BR/Nuinvest/Ops PF|DOMAIN_TITULO\automacao.moperacoes|"0"|"1"
1012466|"28/05/2026 18:00:01"|"28/05/2026 18:28:12"|1|[NULL]|"1"|"28/05/2026 18:28:12"|"3"|[NULL]|210|EC2AMAZ-AMINDJ4|28|BR|d228639b-0029-4438-8737-df53bea6326b|"210.OMB.Tickets.Classification"|"1.0.71"|CoE Ops - BR/Nubank/CompSol/210||"0"|"1"
1012461|"28/05/2026 17:45:57"|"28/05/2026 19:26:53"|1|[NULL]|"1"|"28/05/2026 19:26:53"|"3"|[NULL]|157|AWS-RPAP-006|217|BR|"4e575850-5c6d-4b91-b0a8-489947250abc"|"157.LGL.Payments.Receipt"|"1.0.29"|CoE Ops - BR/Nuinvest/Legal|DOMAIN_TITULO\AUTOMACAO.MOPERACOES|"0"|"1"
1012454|"28/05/2026 17:32:08"|"28/05/2026 17:33:36"|1|[NULL]|"1"|"28/05/2026 17:33:36"|"3"|[NULL]|153|AWS-RPAP-006|76|BR|"32fe0531-7f70-4eb9-abaa-55e1541978e2"|"153.CX.Roteamento.Emails.Zendesk.VMNUINVEST"|"1.0.7"|CoE Ops - BR/Nuinvest/Ops PF||"0"|"1"
1012451|"28/05/2026 17:30:36"|"28/05/2026 17:31:02"|1|[NULL]|"1"|"28/05/2026 17:31:02"|"3"|[NULL]|182|AWS-RPAP-006|4|BR|"3a51825a-3aeb-4ec1-85bc-5503dde745a4"|"182.OMB.Blank.Emails.Zendesk.VMNUINVEST"|"1.0.6"|CoE Ops - BR/Nuinvest/CompSol||"0"|"1"
1012449|"28/05/2026 17:27:30"|"28/05/2026 17:59:03"|1|[NULL]|"1"|"28/05/2026 17:59:03"|"3"|[NULL]|210|EC2AMAZ-AMINDJ4|32|BR|e652aae5-0d39-410e-90d5-b832d04e8042|"210.OMB.Tickets.Classification"|"1.0.71"|CoE Ops - BR/Nubank/CompSol/210||"0"|"1"
1012442|"28/05/2026 17:08:59"|"28/05/2026 17:33:18"|1|[NULL]|"1"|"28/05/2026 17:33:18"|"3"|[NULL]|238|AWS-RPAP-004|232|BR|eecc882a-e8b5-404d-8904-7af2726868b8|"238.OMB.Pedido.de.Avaliacao.Automatica.RA.VMNUINVEST"|"1.0.9"|CoE Ops - BR/Nuinvest/CompSol||"0"|"1"
1012421|"28/05/2026 16:54:39"|"28/05/2026 17:26:30"|1|[NULL]|"1"|"28/05/2026 17:26:30"|"3"|[NULL]|210|EC2AMAZ-AMINDJ4|34|BR|e8221e85-00ed-425a-8427-db367c0ca36e|"210.OMB.Tickets.Classification"|"1.0.71"|CoE Ops - BR/Nubank/CompSol/210||"0"|"1"
1012419|"28/05/2026 16:46:29"|"28/05/2026 18:20:45"|2|Error ocurred: Error HRESULT E_FAIL has been returned from a call to a COM component.Error Source: Retry Scope|"1"|"28/05/2026 18:20:45"|"3"|[NULL]|156|EC2AMAZ-NLK1TA2|2|BR|"45738992-5a1d-4b52-b477-800bf8734845"|"156.ROP.Executa.STA.Nubank"|"1.0.14"|CoE Ops - BR/Nubank/Jud Orders|ssmwindows\automacao.moperacoes|"0"|"1"
1012417|"28/05/2026 16:43:53"|"28/05/2026 17:07:43"|1|[NULL]|"1"|"28/05/2026 17:07:43"|"3"|[NULL]|130|AWS-RPAP-004|67|BR|"2a3ab946-c268-4398-81f8-d474bcf4347f"|"130.CX.Relatorios.Notas.SINACOR"|"1.1.2"|CoE Ops - BR/Nuinvest/Ops PF|DOMAIN_TITULO\automacao.moperacoes|"0"|"1"
1012416|"28/05/2026 16:42:11"|"28/05/2026 16:43:26"|1|[NULL]|"1"|"28/05/2026 16:43:26"|"3"|[NULL]|200|AWS-RPAP-004|13|BR|"76e3414b-1808-4602-bafa-5c86e07be685"|"200.AML.Workload.CompSol.Ouvidoria.VMNUINVEST"|"1.0.8"|CoE Ops - BR/Nuinvest/CompSol||"0"|"1"
1012415|"28/05/2026 16:41:42"|"28/05/2026 16:41:49"|1|[NULL]|"1"|"28/05/2026 16:41:49"|"3"|[NULL]|35|AWS-RPAP-004|0|BR|"9f38016e-8d6f-4e7f-818c-1fd4c162338e"|"035.CX.Geracao.notas.clientes"|"2.0.31"|CoE Ops - BR/Nuinvest/Ops PF|DOMAIN_TITULO\automacao.moperacoes|"0"|"1"
1012412|"28/05/2026 16:39:48"|"28/05/2026 16:50:49"|1|[NULL]|"1"|"28/05/2026 16:50:49"|"3"|[NULL]|210|EC2AMAZ-AMINDJ4|10|BR|"357dd074-602d-44d4-8f7c-735a6ab9cfe3"|"210.OMB.Tickets.Classification"|"1.0.71"|CoE Ops - BR/Nubank/CompSol/210||"0"|"1"
1012411|"28/05/2026 16:39:24"|"28/05/2026 16:41:19"|1|[NULL]|"1"|"28/05/2026 16:41:19"|"3"|[NULL]|153|AWS-RPAP-004|81|BR|"4b07a443-035f-41df-9a76-73f58fe5d925"|"153.CX.Roteamento.Emails.Zendesk.VMNUINVEST"|"1.0.7"|CoE Ops - BR/Nuinvest/Ops PF||"0"|"1"
1012406|"28/05/2026 16:29:04"|"28/05/2026 16:46:17"|1|[NULL]|"1"|"28/05/2026 16:46:17"|"3"|[NULL]|191|EC2AMAZ-NLK1TA2|37|BR||||||"0"|"1"
1012405|"28/05/2026 16:27:50"|"28/05/2026 20:35:03"|1|[NULL]|"1"|"28/05/2026 20:35:03"|"3"|[NULL]|210|EC2AMAZ-ERHGKPJ|86|BR|"80623c6e-8920-4d70-bd85-ee1b0fed7ee5"|"210.OMB.Tickets.Classification"|"1.0.71"|CoE Ops - BR/Nubank/CompSol/210||"0"|"1"
1012403|"28/05/2026 16:27:13"|"28/05/2026 16:28:41"|6|Error ocurred: CSV does not have rows|"1"|"28/05/2026 16:28:41"|"3"|[NULL]|222|EC2AMAZ-NLK1TA2|0|||||||"0"|"1"
1012402|"28/05/2026 16:26:24"|"28/05/2026 16:27:05"|1|[NULL]|"1"|"28/05/2026 16:27:05"|"3"|[NULL]|259|EC2AMAZ-NLK1TA2|0|BR|"608acbe4-3cd8-40c3-9ca1-16dedecfc4e1"|"259.JUD.Quality.Broker.Automation"|"1.0.6"|CoE Ops - BR/Nubank/Jud Orders|ssmwindows\automacao.moperacoes|"0"|"1"
1012401|"28/05/2026 16:25:52"|"28/05/2026 16:26:11"|1|[NULL]|"1"|"28/05/2026 16:26:11"|"3"|[NULL]|167|EC2AMAZ-NLK1TA2|0|BR|"664b73f9-9798-470d-bc3d-a3de8f128ea5"|"167.RegSol.Reativacao.Contas-FORMS"|"1.0.17"|CoE Ops - BR/Nubank/All VMs|ssmwindows\automacao.moperacoes|"0"|"1"
1012395|"28/05/2026 16:13:46"|"28/05/2026 16:22:09"|1|[NULL]|"1"|"28/05/2026 16:22:09"|"3"|[NULL]|192|AWS-RPAP-004|4|BR|"5d43423a-0aa9-42ad-9524-d6d38e127c35"|"192.ROP.EncerramentoConta.PedidoCliente"|"1.0.31"|CoE Ops - BR/Nuinvest/AML-CFT|DOMAIN_TITULO\automacao.moperacoes|"0"|"1"
1012394|"28/05/2026 16:13:20"|"28/05/2026 16:27:11"|1|[NULL]|"1"|"28/05/2026 16:27:11"|"3"|[NULL]|276|EC2AMAZ-ERHGKPJ|4|BR|faede946-7873-493f-921b-847a38109ce3|"276.CX.Estate.Blank.Zendesk.Emails"|"1.0.4"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
1012393|"28/05/2026 16:12:46"|"28/05/2026 16:13:15"|1|[NULL]|"1"|"28/05/2026 16:13:15"|"3"|[NULL]|182|AWS-RPAP-004|3|BR|f4a3f24c-7d8b-4969-aa28-d8e8c7f6c144|"182.OMB.Blank.Emails.Zendesk.VMNUINVEST"|"1.0.6"|CoE Ops - BR/Nuinvest/CompSol||"0"|"1"
1012392|"28/05/2026 16:12:27"|"28/05/2026 16:25:35"|1|[NULL]|"1"|"28/05/2026 16:25:35"|"3"|[NULL]|167|EC2AMAZ-NLK1TA2|2|BR|f1abb967-ef61-4b08-9fe5-6a8cdbc51f2f|"167.RegSol.Reativacao.Contas-FORMS"|"1.0.17"|CoE Ops - BR/Nubank/All VMs|ssmwindows\automacao.moperacoes|"0"|"1"
1012382|"28/05/2026 16:03:43"|"28/05/2026 16:12:22"|1|[NULL]|"1"|"28/05/2026 16:12:22"|"3"|[NULL]|119|AWS-RPAP-004|10|BR|"37532cd9-207b-4384-8366-5ea473939cd0"|"119.CXC.Blank.Emails.Zendesk.VAMNUINVEST"|"1.0.34"|CoE Ops - BR/Nuinvest/Ops PF|DOMAIN_TITULO\automacao.moperacoes|"0"|"1"
1012374|"28/05/2026 16:01:04"|"28/05/2026 16:01:19"|2|Error ocurred: Error initializing Python engineError Source: AWS Assume Role - Invoke Workflow File (AWS\AWS Assume Role.xaml): Python Scope|"1"|"28/05/2026 16:01:19"|"3"|[NULL]|210|EC2AMAZ-E970CTR|1|BR|"02ae9290-2325-4420-b83d-83333a4104b6"|"210.OMB.Tickets.Classification"|"1.0.71"|CoE Ops - BR/Nubank/CompSol/210||"0"|"1"
1012370|"28/05/2026 16:00:35"|"28/05/2026 16:00:52"|2|Error ocurred: Error initializing Python engineError Source: AWS Assume Role - Invoke Workflow File (AWS\AWS Assume Role.xaml): Python Scope|"1"|"28/05/2026 16:00:52"|"3"|[NULL]|210|EC2AMAZ-E970CTR|1|BR|e93c5e17-cb4d-485e-809b-5228ce9b1e5f|"210.OMB.Tickets.Classification"|"1.0.71"|CoE Ops - BR/Nubank/CompSol/210||"0"|"1"
1012368|"28/05/2026 16:00:26"|"28/05/2026 17:30:10"|1|[NULL]|"1"|"28/05/2026 17:30:10"|"3"|[NULL]|144|AWS-RPAP-006|126|BR|"5d17b8dc-59f3-46ad-ac65-5f4d18159aa0"|"144.LGL.Retirada.Apontamento.VMNUINVEST"|"1.3.18"|CoE Ops - BR/Nuinvest/Legal|DOMAIN_TITULO\AUTOMACAO.MOPERACOES|"0"|"1"
1012365|"28/05/2026 15:59:12"|"28/05/2026 16:38:03"|1|[NULL]|"1"|"28/05/2026 16:38:03"|"3"|[NULL]|201|EC2AMAZ-AMINDJ4|0|BR|e77ced31-2706-43f3-aa5b-77fb4fc6624d|"201.OMB.V2.Recebimento.Dos.Casos.Procon.STEP2"|"201.OMB.V2.Recebimento.Dos.Casos.Procon.STEP2"|CoE Ops - BR/Nubank/CompSol|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
1012350|"28/05/2026 15:32:08"|"28/05/2026 15:57:54"|1|[NULL]|"1"|"28/05/2026 15:57:54"|"3"|[NULL]|264|EC2AMAZ-AMINDJ4|70|BR|"9c9416b3-18d1-4a03-a906-8fddc323f8b2"|"264.Growth.Sedex"|"1.0.9"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
1012349|"28/05/2026 15:31:35"|"28/05/2026 15:41:23"|1|[NULL]|"1"|"28/05/2026 15:41:23"|"3"|[NULL]|130|AWS-RPAP-006|81|BR|"5f1039b7-e2e7-43b2-aa92-a6755f8196eb"|"130.CX.Relatorios.Notas.API"|"1.1.2"|CoE Ops - BR/Nuinvest/Ops PF|DOMAIN_TITULO\AUTOMACAO.MOPERACOES|"0"|"1"
1012345|"28/05/2026 15:30:41"|"28/05/2026 15:32:04"|1|[NULL]|"1"|"28/05/2026 15:32:04"|"3"|[NULL]|153|AWS-RPAP-004|67|BR|dedb8a77-7b7a-4c42-8e64-4d62bd958453|"153.CX.Roteamento.Emails.Zendesk.VMNUINVEST"|"1.0.7"|CoE Ops - BR/Nuinvest/Ops PF||"0"|"1"
1012344|"28/05/2026 15:30:35"|"28/05/2026 15:31:06"|1|[NULL]|"1"|"28/05/2026 15:31:06"|"3"|[NULL]|182|AWS-RPAP-006|3|BR|"4d9df07a-0ed5-4dbd-b896-9597d4b65c21"|"182.OMB.Blank.Emails.Zendesk.VMNUINVEST"|"1.0.6"|CoE Ops - BR/Nuinvest/CompSol||"0"|"1"
1012343|"28/05/2026 15:25:29"|"28/05/2026 18:22:07"|1|[NULL]|"1"|"28/05/2026 18:22:07"|"3"|[NULL]|93|EC2AMAZ-EEDQ776|1000|BR|ee06250b-7826-41c7-8bd7-34e8a840cbd4|"093.ROP.Analise.Erros.Sincad.Nubank"|"1.0.18"|CoE Ops - BR/Nubank/AML-CFT|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
1012337|"28/05/2026 15:20:30"|"28/05/2026 15:25:03"|1|[NULL]|"1"|"28/05/2026 15:25:03"|"3"|[NULL]|213|EC2AMAZ-EEDQ776|21|||||||"0"|"1"
1012334|"28/05/2026 15:13:29"|"28/05/2026 15:20:08"|1|[NULL]|"1"|"28/05/2026 15:20:08"|"3"|[NULL]|145|EC2AMAZ-EEDQ776|2|BR||||||"0"|"1"
1012323|"28/05/2026 15:07:39"|"28/05/2026 16:12:43"|1|[NULL]|"1"|"28/05/2026 16:12:43"|"3"|[NULL]|156|EC2AMAZ-ERHGKPJ|0|BR|"56d0df2e-e4ef-4459-ac5c-8760528c6d64"|"156.ROP.Executa.STA.Nubank"|"1.0.14"|CoE Ops - BR/Nubank/Jud Orders|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
1012322|"28/05/2026 15:06:11"|"28/05/2026 15:06:56"|1|[NULL]|"1"|"28/05/2026 15:06:56"|"3"|[NULL]|206|EC2AMAZ-ERHGKPJ|2|BR|acd6117c-356e-4075-abe3-b1b4ea82cf06|"206.CX.Investments.Cancelamento.CDB"|"1.0.12"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
1012320|"28/05/2026 15:04:54"|"28/05/2026 15:06:29"|1|[NULL]|"1"|"28/05/2026 15:06:29"|"3"|[NULL]|153|AWS-RPAP-004|78|BR|"8b15b891-5bc2-43f1-a311-e4a91d68311c"|"153.CX.Roteamento.Emails.Zendesk.VMNUINVEST"|"1.0.7"|CoE Ops - BR/Nuinvest/Ops PF||"0"|"1"
1012312|"28/05/2026 15:01:34"|"28/05/2026 15:04:34"|1|[NULL]|"1"|"28/05/2026 15:04:34"|"3"|[NULL]|192|AWS-RPAP-006|0|BR|d7695fb8-5ff0-4fe5-9084-07b77b25ab5c|"192.ROP.EncerramentoConta.PedidoCliente"|"1.0.31"|CoE Ops - BR/Nuinvest/AML-CFT|DOMAIN_TITULO\AUTOMACAO.MOPERACOES|"0"|"1"
